Texture,Description,Elevation,Annual_Rainfall,Hydrology_Category,Raw_Hydrology,Flood_Risk_Index,Runoff_Index,Cluster_Agglo,Cluster_KMeans,UMAP1,UMAP2
Loamy,Brown Podzolic: Well drained acid mineral soil,1.0413741577008835,1.0925304677866243,3,3,0.05115631008574084,-1.0413741577008835,0,1,-5.510061,0.83719534
Coarse loamy,Brown Earth: Well drained mineral soils,-1.75550184921507,-0.5193773089725234,0,0,1.2361245402425465,4.7555018492150705,0,0,9.20413,-5.3577714
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.1044277230741903,0.6772984108039458,0,0,-0.42712931227024453,1.8955722769258097,0,0,13.7442045,4.4955535
Fine loamy,Brown Earth: Well drained mineral soils,-1.428974457103304,-0.3665488435552876,0,0,1.0624256135480166,4.428974457103304,0,0,11.113993,-5.039922
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.9490457226899705,-0.44152129828827125,3,3,-1.3905670209782417,-0.9490457226899705,0,1,-8.252996,2.017877
Peat,Peat soils,1.4602299848235623,1.398187398621096,2,2,-0.06204258620246628,-0.46022998482356225,0,1,0.27203557,12.6892605
Loamy,Brown Podzolic: Well drained acid mineral soil,-1.2285541957381512,-0.3982679590192422,0,0,0.830286236718909,4.228554195738151,0,0,12.811501,-4.516032
Fine loamy,Groundwater Gley: Poorly drained mineral soil,-0.7376371510459789,-1.179711621813033,3,3,-0.4420744707670541,0.7376371510459789,0,1,-7.0098166,-6.041705
Peat,Peat soils,-2.194624893779169,0.0717516610375397,2,2,2.2663765548167087,3.194624893779169,0,0,5.2102733,16.792059
Fine loamy,Luvisol: Well drained mineral soils,-0.8795076731359186,-0.8884724707349043,0,0,-0.008964797598985719,3.879507673135919,0,0,17.565754,-2.4570615
Coarse loamy,Brown Earth: Well drained mineral soils,-0.1296206278033804,-0.003220793695443913,3,3,0.12639983410793648,0.1296206278033804,0,1,-5.697819,-3.0314593
Loamy,Podzols: Well drained acid mineral soil,-0.7466448032421658,0.9137499988079711,0,0,1.660394802050137,3.746644803242166,0,0,10.934641,-2.2575088
Coarse loamy,Brown Earth: Well drained mineral soils,0.29824285151548524,-0.7125755577075197,0,0,-1.0108184092230048,2.7017571484845146,0,0,15.919711,7.3340015
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.04404793193960734,0.4610317144588008,3,3,0.5050796463984082,0.04404793193960734,0,1,-4.1553993,-2.3343298
Peat,Peat soils,-0.2512239324519002,0.4552646025562636,0,0,0.7064885350081638,3.2512239324519,0,0,14.577172,0.24722512
Peat,Peat soils,-1.0168743691277649,0.17555967528320934,3,3,1.1924340444109742,1.0168743691277649,0,0,-1.0896937,-3.0784433
Peat,Peat soils,7.932228087783668,1.1588522546658022,2,2,-6.773375833117866,-6.932228087783668,1,1,-0.58719176,6.3878827
Fine loamy,Brown Earth: Well drained mineral soils,0.12259363368984573,-0.3521310637989446,0,0,-0.4747246974887903,2.8774063663101543,0,0,16.489902,4.511242
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-2.2914571548881755,1.5337145283307203,3,3,3.825171683218896,2.2914571548881755,0,0,-0.11259604,0.58283955
Peat,Peat soils,4.5318393837232085,2.6900204647894292,2,2,-1.8418189189337792,-3.5318393837232085,1,1,0.4236989,8.743836
Fine loamy,Luvisol: Well drained mineral soils,-0.7128661075064658,-0.9201915861988589,3,3,-0.20732547869239304,0.7128661075064658,0,1,-6.167849,-5.7242966
Coarse loamy,Brown Earth: Well drained mineral soils,-1.6744329794493902,-0.60876754346185,0,0,1.0656654359875402,4.67443297944939,0,0,10.135629,-5.9433923
Fine loamy,Brown Earth: Well drained mineral soils,-0.05530749718484065,-0.4905417494598374,0,0,-0.4352342522749968,3.055307497184841,0,0,17.018616,3.7328236
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.13637636695052033,-0.14451503530760534,3,3,-0.008138668357085016,0.13637636695052033,0,1,-6.2326536,-3.032217
Coarse loamy,Brown Earth: Well drained mineral soils,-1.8906166321578697,0.034265433671047896,0,0,1.9248820658289176,4.89061663215787,0,0,7.782324,-2.7301779
Peat,Lithosols: Stony mineral soils often overlying bedrock,3.023057640861946,0.3110868049928336,3,3,-2.711970835869112,-3.023057640861946,1,1,-5.757711,5.4450345
Fine loamy,Luvisol: Well drained mineral soils,-0.3593157588061399,-1.1681773980079586,0,0,-0.8088616392018186,3.3593157588061398,0,0,18.95847,4.4668846
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.0529049779125115,-0.003220793695443913,0,0,1.0496841842170677,4.052904977912512,0,0,12.13349,-3.4333496
All,River alluvium,-2.381533676850042,-0.5395622006314036,1,1,1.8419714762186383,4.381533676850042,0,0,8.803057,12.430451
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.36580024298688507,-0.378083067360362,0,0,-0.7438833103472471,2.634199757013115,0,0,15.776271,5.7056694
Fine loamy,Brown Earth: Well drained mineral soils,-0.5192015852884527,-0.3550146197502132,0,0,0.16418696553823953,3.5192015852884526,0,0,16.424646,-0.2878155
Fine loamy,Luvisol: Well drained mineral soils,-0.6633240204274392,-0.9663284814191565,0,0,-0.3030044609917173,3.663324020427439,0,0,19.5558,0.9872031
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.0706490273384903,2.511239995810776,3,3,1.4405909684722855,-1.0706490273384903,0,1,-3.9915056,0.7082031
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.7511486293402588,-0.579931983949164,3,3,0.17121664539109482,0.7511486293402588,0,1,-4.7393117,-5.279038
Fine loamy,Luvisol: Well drained mineral soils,-0.2602315846480867,-0.536678644680135,3,3,-0.27644706003204833,0.2602315846480867,0,1,-6.967955,-3.7393003
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.6272934116426925,-0.6520208827308791,0,0,-0.024727471088186626,3.6272934116426923,0,0,17.430912,-0.21452843
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,1.624619637403969,0.16114189552686634,0,0,-1.4634777418771026,1.375380362596031,0,0,10.9091625,6.638812
Fine loamy,Luvisol: Well drained mineral soils,-0.6363010638388792,-0.8740546909785614,3,3,-0.23775362713968218,0.6363010638388792,0,1,-6.404821,-5.4864507
Fine loamy,Luvisol: Well drained mineral soils,-0.33454471526662644,-0.5828155399004327,0,0,-0.24827082463380623,3.3345447152666265,0,0,17.7324,1.8762275
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.38606746042830514,0.14384055981925473,0,0,-0.24222690060905042,2.613932539571695,0,0,15.188803,3.791297
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.7891598962076577,0.8676131035876735,3,3,0.07845320738001582,-0.7891598962076577,0,1,-5.495304,0.5806422
Peat,Peat soils,2.4375602481098135,0.8185926524161072,2,2,-1.6189675956937064,-1.4375602481098135,0,1,0.26111478,10.564214
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.0033628908334848,-0.29445994477357257,3,3,0.7089029460599123,1.0033628908334848,0,0,-1.905434,-4.638417
Fine loamy,Luvisol: Well drained mineral soils,-0.6565682812802993,-0.992280484980574,3,3,-0.33571220370027466,0.6565682812802993,0,1,-6.889585,-5.703018
Fine loamy,Brown Earth: Well drained mineral soils,-1.4042034135637906,-0.6577879946334163,0,0,0.7464154189303743,4.40420341356379,0,0,12.504699,-5.784241
Fine loamy,Luvisol: Well drained mineral soils,-0.6205376724955525,-0.6750893303410279,0,0,-0.05455165784547544,3.6205376724955523,0,0,17.512587,-0.15965214
Peat,Peat soils,-1.8793570669126363,0.10923788840403151,2,2,1.9885949553166677,2.879357066912636,0,0,4.553142,17.10023
Peat,Peat soils,-0.703858455310279,-0.17335059482029136,3,3,0.5305078604899877,0.703858455310279,0,0,-3.156847,-4.2441797
All,River alluvium,1.0233588533085098,0.5302370572892472,1,1,-0.49312179601926265,0.9766411466914902,0,0,10.1898575,15.698525
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.8074464555664254,-0.7125755577075197,3,3,0.09487089785890568,0.8074464555664254,0,1,-4.819818,-5.403144
Fine loamy,Luvisol: Well drained mineral soils,-1.3906919352695108,-1.0528351599572146,3,3,0.3378567753122963,1.3906919352695108,0,0,-0.8421677,-5.8782983
Fine loamy,Luvisol: Well drained mineral soils,-0.9177901949697118,-1.2344991848871365,0,0,-0.3167089899174247,3.9177901949697116,0,0,19.173489,-2.8222897
Fine loamy,Brown Earth: Well drained mineral soils,0.05728815526749242,-0.6347195470232675,3,3,-0.6920077022907599,-0.05728815526749242,0,1,-8.282032,-1.5262274
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,0.33202154725118516,0.8791473273927479,0,0,0.5471257801415628,2.667978452748815,0,0,14.442227,1.6246762
Peat,Peat soils,-1.582104544438477,1.8595563508240722,2,2,3.441660895262549,2.5821045444384767,0,0,4.595346,15.14541
Peat,Lithosols: Stony mineral soils often overlying bedrock,10.7763942687296,2.857266709963008,2,2,-7.919127558766592,-9.7763942687296,1,1,-1.0632318,5.9145627
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.135954505760843,-0.23967238169946917,3,3,-1.3756268874603121,-1.135954505760843,0,1,-7.910877,2.3926437
Peat,Peat soils,4.12649503489481,0.8676131035876735,2,2,-3.2588819313071364,-3.12649503489481,1,1,0.90610075,8.226503
Fine loamy,Brown Earth: Well drained mineral soils,-0.07782662767530726,0.4898672739714868,0,0,0.5676939016467941,3.0778266276753072,0,0,14.553755,1.1319587
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-2.0369909803459025,-1.2633347443998224,3,3,0.7736562359460801,2.0369909803459025,0,0,0.99336886,-4.499934
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.444888454669913,-0.21660393408932035,3,3,0.22828452058059265,0.444888454669913,0,1,-5.154581,-4.0371127
Fine loamy,Luvisol: Well drained mineral soils,-0.048551758037700725,-0.666438662487222,3,3,-0.6178869044495213,0.048551758037700725,0,1,-8.075438,-2.2304409
Fine loamy,Luvisol: Well drained mineral soils,-1.66767724030225,-0.25120660550454355,3,3,1.4164706347977063,1.66767724030225,0,0,0.8363727,-2.790887
Fine loamy,Brown Earth: Well drained mineral soils,-0.6880950639669523,-0.4761239697034944,0,0,0.2119710942634579,3.6880950639669523,0,0,16.284632,-1.3103342
Peat,Peat soils,-0.6047742811522259,-0.4905417494598374,2,2,0.11423253169238845,1.6047742811522259,0,0,-1.2929612,16.58661
Fine loamy,Luvisol: Well drained mineral soils,-1.7735171536074432,-1.424813877670864,0,0,0.3487032759365791,4.773517153607443,0,0,13.910675,-6.339187
Fine loamy,Surface-water Gley: Poorly drained mineral soil,2.25065146503894,1.0060237892485664,0,0,-1.2446276757903738,0.7493485349610598,0,0,10.504909,6.254549
Coarse loamy,Brown Earth: Well drained mineral soils,-0.9853475864411118,-0.10702880794111354,0,0,0.8783187784999982,3.9853475864411116,0,0,13.162025,-3.099014
Coarse loamy,Brown Earth: Well drained mineral soils,-1.7149674143322298,-0.3232955042862586,0,0,1.3916719100459711,4.7149674143322295,0,0,9.062806,-4.842092
Fine loamy,Luvisol: Well drained mineral soils,-1.8027920232450496,-1.3902112062556409,3,3,0.41258081698940874,1.8027920232450496,0,0,0.2336744,-5.338734
Peat,Peat soils,-0.6475606290841125,1.9777821448260848,3,3,2.625342773910197,0.6475606290841125,0,0,-1.2039462,-0.2255876
Fine loamy,Luvisol: Well drained mineral soils,-0.46065184601323966,-0.7817809005379661,0,0,-0.32112905452472645,3.46065184601324,0,0,18.78712,1.7185168
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.07332280157721388,0.36587436806693696,0,0,0.43919716964415084,3.073322801577214,0,0,14.852123,1.0757904
Peat,Peat soils,1.2192752885755698,1.008907345199835,2,2,-0.21036794337573483,-0.21927528857556977,0,1,0.15527615,12.874296
Peat,Lithosols: Stony mineral soils often overlying bedrock,9.582880352734868,2.978376059916289,3,3,-6.604504292818579,-9.582880352734868,1,1,-1.425576,6.049537
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.7353852379969325,-1.122040502787661,3,3,-0.38665526479072854,0.7353852379969325,0,1,-6.8953443,-6.0484037
Loamy,Podzols: Well drained acid mineral soil,-1.8455783711769365,1.455858517646468,0,0,3.3014368888234045,4.845578371176936,0,0,7.6249447,-0.35411704
Coarse loamy,Brown Earth: Well drained mineral soils,-1.3411498481904842,0.016964097963436293,3,3,1.3581139461539204,1.3411498481904842,0,0,0.060398843,-2.8223808
Coarse loamy,Brown Earth: Well drained mineral soils,-1.0979432388934447,-0.06665902462335313,3,3,1.0312842142700915,1.0979432388934447,0,0,-1.155154,-3.6651812
Peat,Peat soils,-1.309623065503831,0.7493873095856609,2,2,2.0590103750894917,2.309623065503831,0,0,3.700351,16.344334
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.5259573244355926,0.0659845491350025,3,3,0.5919418735705951,0.5259573244355926,0,1,-3.4053676,-3.2637806
Fine loamy,Surface-water Gley: Poorly drained mineral soil,2.572675031052613,0.293785469285222,3,3,-2.278889561767391,-2.572675031052613,1,1,-6.2039123,5.073232
Coarse loamy,Brown Earth: Well drained mineral soils,-2.178861502435842,-1.1739445099104957,0,0,1.0049169925253465,5.178861502435842,0,0,8.693791,-6.147123
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.5708449791932437,0.2909019133339534,0,0,1.8617468925271972,4.570844979193244,0,0,8.788125,-2.5975301
Fine loamy,Luvisol: Well drained mineral soils,-1.0056148038825317,-0.8711711350272927,0,0,0.13444366885523895,4.005614803882532,0,0,16.99527,-3.500772
Peat,Peat soils,5.545200255794207,3.679080156074559,2,2,-1.8661200997196477,-4.545200255794207,1,1,0.1573417,8.230978
Fine loamy,Luvisol: Well drained mineral soils,-2.158594284994422,-0.6203017672669244,3,3,1.5382925177274978,2.158594284994422,0,0,1.7872375,-2.235995
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.1629774623494034,-0.26274082930961795,3,3,-1.4257182916590212,-1.1629774623494034,0,1,-7.87013,2.453574
Peat,Lithosols: Stony mineral soils often overlying bedrock,4.19405242636621,2.185398173317424,3,3,-2.008654253048786,-4.19405242636621,1,1,-4.88142,4.9816957
Loamy,Podzols: Well drained acid mineral soil,2.000689116594761,-0.20795326623551455,0,0,-2.2086423828302753,0.9993108834052391,0,0,9.356994,7.41794
Peat,Peat soils,2.034467812330461,0.9570033380770001,2,2,-1.077464474253461,-1.034467812330461,0,1,0.18790677,11.2699995
Fine loamy,Groundwater Gley: Poorly drained mineral soil,-0.3480561935609066,-0.9576778135653508,0,0,-0.6096216200044442,3.3480561935609066,0,0,18.832981,3.84956
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-1.023630108274905,-0.5251444208750606,0,0,0.49848568739984445,4.023630108274905,0,0,14.680417,-3.8072243
Fine loamy,Luvisol: Well drained mineral soils,1.8047726813277019,-0.06665902462335313,3,3,-1.871431705951055,-1.8047726813277019,0,1,-7.468158,3.8443375
Peat,Peat soils,-1.973937414972596,0.7782228690983469,2,2,2.7521602840709427,2.973937414972596,0,0,5.2316346,15.7100315
Fine loamy,Brown Earth: Well drained mineral soils,1.7822535508372352,0.5215863894354414,0,0,-1.260667161401794,1.2177464491627648,0,0,10.939149,6.292075
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.7331333249478855,-0.8711711350272927,3,3,-0.13803781007940719,0.7331333249478855,0,1,-5.8502045,-5.7627077
Fine loamy,Luvisol: Well drained mineral soils,-0.796186890321192,-1.0903213873237063,0,0,-0.29413449700251426,3.796186890321192,0,0,19.24924,-2.0266442
Fine loamy,Brown Earth: Well drained mineral soils,-1.8635936755693097,-0.25409016145581215,0,0,1.6095035141134975,4.86359367556931,0,0,8.099008,-4.091978
Fine loamy,Brown Earth: Well drained mineral soils,-1.760005675313163,0.33703880855425095,0,0,2.097044483867414,4.760005675313163,0,0,8.107253,-2.1822274
Peat,Peat soils,-0.6475606290841125,-0.7702466767328917,2,2,-0.12268604764877922,1.6475606290841125,0,0,-1.8952355,16.569859
All,River alluvium,-0.5935147159069926,-0.8192671279044579,3,3,-0.22575241199746532,0.5935147159069926,0,1,-6.4542236,-5.4292336
Peat,Lithosols: Stony mineral soils often overlying bedrock,1.3791611150578826,0.0631009931837339,3,3,-1.3160601218741488,-1.3791611150578826,0,1,-7.4622416,2.583546
Peat,Peat soils,-1.082179847550118,0.7522708655369295,2,2,1.8344507130870475,2.082179847550118,0,0,3.282025,16.388618
Peat,Peat soils,0.41984615616400506,2.217117288781379,3,3,1.7972711326173738,-0.41984615616400506,0,1,-3.534955,0.3095192
Coarse loamy,Brown Earth: Well drained mineral soils,-1.8208073276374233,1.0348593487612523,0,0,2.8556666763986756,4.820807327637423,0,0,7.8122425,-0.7225941
Peat,Peat soils,-0.7263775858007456,-0.00033723774417531224,2,2,0.7260403480565704,1.7263775858007455,0,0,0.4944933,17.316963
Coarse loamy,Brown Earth: Well drained mineral soils,0.050532416120352495,0.15537478362432913,0,0,0.10484236750397663,2.9494675838796476,0,0,15.672557,2.2379045
Fine loamy,Luvisol: Well drained mineral soils,0.15637232942554563,-0.9519107016628136,3,3,-1.1082830310883591,-0.15637232942554563,0,1,-9.152266,-0.7843181
Fine loamy,Luvisol: Well drained mineral soils,-0.7376371510459789,-1.266218300351091,0,0,-0.528581149305112,3.7376371510459787,0,0,20.159922,1.6859592
Peat,Peat soils,-1.5528296748008705,-0.767363120781623,2,2,0.7854665540192475,2.5528296748008703,0,0,2.1594625,19.243105
Peat,Peat soils,-0.6475606290841125,3.0591156265518102,2,2,3.706676255635923,1.6475606290841125,0,0,3.9041991,15.032855
Fine loamy,Brown Earth: Well drained mineral soils,-1.7037078490869966,-0.4847746375573002,0,0,1.2189332115296962,4.703707849086997,0,0,9.384801,-5.3886323
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,2.56817120495452,1.072345576127744,0,0,-1.495825628826776,0.43182879504548,0,1,9.72192,6.4636736
Fine loamy,Groundwater Gley: Poorly drained mineral soil,-0.4741633243075195,-0.4559390780446142,3,3,0.018224246262905308,0.4741633243075195,0,1,-5.7236905,-4.468105
Fine loamy,Luvisol: Well drained mineral soils,-1.4042034135637906,-0.8711711350272927,0,0,0.5330322785364979,4.40420341356379,0,0,13.64019,-5.6712008
Fine loamy,Brown Earth: Well drained mineral soils,-1.302867326356691,-0.6404866589258047,0,0,0.6623806674308863,4.302867326356691,0,0,13.267645,-4.9104323
Peat,Peat soils,2.52763677007168,2.2546035161478706,3,3,-0.2730332539238094,-2.52763677007168,0,1,-5.373024,3.3110507
Coarse loamy,Brown Earth: Well drained mineral soils,-0.2895064542856932,0.21304590264970114,3,3,0.5025523569353944,0.2895064542856932,0,1,-4.0062327,-2.6190343
Coarse loamy,Brown Earth: Well drained mineral soils,-1.6901963707927166,-0.017638573451786918,0,0,1.6725577973409296,4.690196370792717,0,0,8.8173275,-3.4152894
Clayey,Surface-water Gley: Poorly drained mineral soil,-1.0551568909615583,-0.6606715505846849,3,3,0.39448534037687344,1.0551568909615583,0,0,-2.6615465,-5.7412186
Fine loamy,Brown Earth: Well drained mineral soils,2.1380558125866074,0.23323079430858135,0,0,-1.904825018278026,0.8619441874133926,0,0,9.560525,6.8200345
Loamy,Brown Podzolic: Well drained acid mineral soil,-0.01702497535104734,0.36587436806693696,0,0,0.3828993434179843,3.017024975351047,0,0,14.901088,1.2053146
Fine loamy,Surface-water Gley: Poorly drained mineral soil,0.22167780784789862,0.048683213427390896,3,3,-0.1729945944205077,-0.22167780784789862,0,1,-6.801314,-1.5642639
Peat,Peat soils,0.5234341564201513,2.3958977577600318,2,2,1.8724636013398803,0.47656584357984866,0,0,1.9693313,14.480927
Clayey,Surface-water Gley: Poorly drained mineral soil,-0.796186890321192,-0.9749791492729624,0,0,-0.1787922589517703,3.796186890321192,0,0,18.74192,-1.8573854
Fine loamy,Brown Earth: Well drained mineral soils,1.4422146804311895,0.01119698606089909,0,0,-1.4310176943702904,1.5577853195688105,0,0,11.309725,6.7408004
Fine loamy,Luvisol: Well drained mineral soils,-0.2512239324519002,-0.6030004315593128,0,0,-0.3517764991074126,3.2512239324519,0,0,17.581385,2.6862688
Peat,Peat soils,-0.30526984562901993,0.9425855583206572,2,2,1.2478554039496772,1.30526984562902,0,0,1.8260522,15.435837
Peat,Peat soils,-1.1204623693839113,1.1127153594455046,2,2,2.233177728829416,2.1204623693839113,0,0,3.670136,16.061392
Fine loamy,Brown Earth: Well drained mineral soils,-1.428974457103304,0.014080542012167692,0,0,1.4430549991154717,4.428974457103304,0,0,9.970777,-3.945244
Fine loamy,Luvisol: Well drained mineral soils,2.8113778142515593,-0.4559390780446142,0,0,-3.2673168922961735,0.1886221857484407,0,1,7.656395,7.644086
Peat,Peat soils,7.05398199865547,2.5660275588848793,2,2,-4.48795443977059,-6.05398199865547,1,1,-0.38811755,6.83401
Peat,Peat soils,4.421495644319923,3.1340880812847938,2,2,-1.2874075630351292,-3.421495644319923,1,1,0.38668835,8.815904
Fine loamy,Brown Earth: Well drained mineral soils,1.9691623339081077,0.13230633601418032,0,0,-1.8368559978939274,1.0308376660918923,0,0,9.807547,6.8391027
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.6744329794493902,0.031381877719779294,3,3,1.7058148571691696,1.6744329794493902,0,0,0.7472766,-2.0018432
Fine loamy,Luvisol: Well drained mineral soils,-0.6880950639669523,-0.6318359910719988,0,0,0.056259072894953466,3.6880950639669523,0,0,17.168133,-0.847322
Loamy,Brown Podzolic: Well drained acid mineral soil,-1.176760195610078,-0.17046703886902276,3,3,1.0062931567410551,1.176760195610078,0,0,-0.9656919,-3.9955893
Peat,Peat soils,-2.381533676850042,0.9800717856871489,2,2,3.3616054625371907,3.381533676850042,0,0,5.1269436,15.202975
Coarse loamy,Brown Earth: Well drained mineral soils,-1.5866083705365703,0.0775187729400769,0,0,1.6641271434766471,4.58660837053657,0,0,8.99989,-3.4378402
Fine loamy,Luvisol: Well drained mineral soils,2.2979416390689207,-0.22525460194312616,0,0,-2.5231962410120468,0.7020583609310793,0,1,8.688042,7.2505493
Coarse loamy,Groundwater Gley: Poorly drained mineral soil,-0.44939228076800636,-0.5309115327775978,3,3,-0.08151925200959148,0.44939228076800636,0,1,-6.065781,-4.4704
Fine loamy,Brown Earth: Well drained mineral soils,0.4783958954392181,-0.055124800818278724,0,0,-0.5335206962574969,2.5216041045607818,0,0,15.100457,4.976633
Loamy,Podzols: Well drained acid mineral soil,-0.444888454669913,0.5734903965582763,3,3,1.0183788512281893,0.444888454669913,0,1,-2.4237833,-2.5137846
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.7488967162912122,-0.349247507847676,3,3,0.39964920844353624,0.7488967162912122,0,1,-3.4976673,-4.6534424
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-1.1947755000024511,-0.20795326623551455,3,3,0.9868222337669366,1.1947755000024511,0,0,-0.9129123,-4.067819
Fine loamy,Brown Earth: Well drained mineral soils,0.9355342443956907,-0.3665488435552876,0,0,-1.3020830879509782,2.064465755604309,0,0,12.922926,7.091093
Fine loamy,Brown Earth: Well drained mineral soils,0.6135106783820178,-0.6750893303410279,0,0,-1.2886000087230456,2.386489321617982,0,0,13.880304,7.633634
Fine loamy,Luvisol: Well drained mineral soils,-0.6655759334764857,-1.0009311528343798,3,3,-0.33535521935789414,0.6655759334764857,0,1,-6.8810716,-5.7575827
Coarse loamy,Brown Earth: Well drained mineral soils,-2.413060459536695,-0.08396036033096473,3,3,2.3291000992057302,2.413060459536695,0,0,2.2291849,-0.7783357
Peat,Lithosols: Stony mineral soils often overlying bedrock,2.960004075488639,1.6173376509175097,3,3,-1.3426664245711293,-2.960004075488639,1,1,-5.6788383,4.1940675
Fine loamy,Luvisol: Well drained mineral soils,-0.6971027161631391,-0.9980475968831112,0,0,-0.30094488071997205,3.697102716163139,0,0,19.67404,0.96690774
Peat,Peat soils,6.101422778908732,0.5129357215816356,3,3,-5.588487057327096,-6.101422778908732,1,1,-2.461201,6.2341585
Peat,Peat soils,-1.0123705430296717,-0.6030004315593128,0,0,0.40937011147035884,4.012370543029672,0,0,15.17336,-3.7670326
Fine loamy,Brown Earth: Well drained mineral soils,-1.7735171536074432,-0.6231853232181931,3,3,1.1503318303892502,1.7735171536074432,0,0,1.1610569,-3.6061814
Fine loamy,Luvisol: Well drained mineral soils,-0.7849273250759587,-1.1105062789825866,0,0,-0.32557895390662783,3.7849273250759587,0,0,19.264585,-2.0255451
All,River alluvium,-1.2150427174438712,-0.551096424436478,3,3,0.6639462930073932,1.2150427174438712,0,0,-1.1682755,-5.142573
All,River alluvium,0.399578938722585,0.10347077650149432,1,1,-0.29610816222109065,1.600421061277415,0,0,10.363036,15.614661
Fine loamy,Brown Earth: Well drained mineral soils,-1.142981499874378,-0.42421996258065964,0,0,0.7187615372937183,4.142981499874378,0,0,13.168969,-4.1544833
Fine loamy,Surface-water Gley: Poorly drained mineral soil,1.971414246957155,0.3918263716283544,3,3,-1.5795878753288006,-1.971414246957155,0,1,-6.9554954,3.7993147
Loamy,Podzols: Well drained acid mineral soil,4.734511558137409,1.4068380664749018,0,0,-3.327673491662507,-1.7345115581374086,1,1,6.345895,7.0003705
Peat,Peat soils,5.565467473235626,1.4933447450129598,2,2,-4.072122728222666,-4.565467473235626,1,1,0.15328689,7.2274256
Fine loamy,Luvisol: Well drained mineral soils,-0.6092781072503192,-0.8221506838557265,0,0,-0.21287257660540737,3.609278107250319,0,0,18.8763,0.3841974
Fine loamy,Surface-water Gley: Poorly drained mineral soil,4.108479730502436,-0.28004216501722956,0,0,-4.388521895519666,-1.1084797305024363,1,1,6.285814,7.1201334
Fine loamy,Brown Earth: Well drained mineral soils,1.7597344203467686,-0.16181637101521695,0,0,-1.9215507913619856,1.2402655796532314,0,0,10.088641,6.9680934
Peat,Peat soils,-1.064164543157745,0.35434014426186256,0,0,1.4185046874196074,4.0641645431577444,0,0,10.92151,-3.1739347
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.8433264581278899,1.2741944927165463,0,0,3.117520950844436,4.84332645812789,0,0,7.652797,-0.4205594
Peat,Peat soils,3.6513413815459637,1.2453589332038602,3,3,-2.4059824483421037,-3.6513413815459637,1,1,-5.0344386,5.2448006
All,Lake alluvium,0.5234341564201513,-0.507843085167449,0,0,-1.0312772415876004,2.4765658435798485,0,0,14.986887,7.017842
Fine loamy,Surface-water Gley: Poorly drained mineral soil,-0.4966824547979861,-0.5770484279978955,3,3,-0.08036597319990935,0.4966824547979861,0,1,-6.0341115,-4.6399465
Peat,Peat soils,1.0616413751423035,0.81282554051357,2,2,-0.24881583462873347,-0.0616413751423035,0,1,-0.097057916,13.117542
Fine loamy,Brown Earth: Well drained mineral soils,-1.4762646311332839,-1.064369383762289,0,0,0.4118952473709949,4.476264631133284,0,0,14.237883,-5.969464
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-1.6992040229889034,0.5446548370455903,0,0,2.2438588600344938,4.699204022988903,0,0,8.122138,-1.9078339
Fine loamy,Brown Earth: Well drained mineral soils,0.9828244184256704,-0.3261790602375272,0,0,-1.3090034786631977,2.0171755815743295,0,0,12.862253,7.056536
Coarse loamy,Brown Podzolic: Well drained acid mineral soil,-0.8682481078906853,-0.5482128684852094,0,0,0.32003523940547585,3.868248107890685,0,0,15.710607,-2.6673212
Peat,Peat soils,-2.408556634564558,-0.3175283923837214,3,3,2.091028242180837,2.408556634564558,0,0,2.1454287,-1.0089551
All,River alluvium,-1.2127908043948246,-1.0614858278110204,1,1,0.15130497658380415,3.2127908043948246,0,0,11.140181,14.254791
Fine loamy,Brown Earth: Well drained mineral soils,-1.955922110580223,0.17267611933194074,0,0,2.1285982299121637,4.955922110580223,0,0,7.809385,-2.1800613
